frame_idx,camera_time_s,system_time_s,perf_counter_s,color_realsense_timestamp_ms,color_frame_number,color_video
203,6.77868223,1785745688.80387449,331760.65826090,1785745688722.2556,1149,teach_record_20260803_162802_color.mp4
204,6.80925679,1785745688.83444905,331760.68850070,1785745688755.6145,1150,teach_record_20260803_162802_color.mp4
205,6.84278798,1785745688.86798024,331760.72227360,1785745688788.9734,1151,teach_record_20260803_162802_color.mp4
206,6.87549090,1785745688.90068316,331760.75536730,1785745688822.3323,1152,teach_record_20260803_162802_color.mp4
207,6.90998149,1785745688.93517375,331760.78941830,1785745688855.6909,1153,teach_record_20260803_162802_color.mp4
208,6.94219589,1785745688.96738815,331760.82229950,1785745688889.0498,1154,teach_record_20260803_162802_color.mp4
209,6.97536826,1785745689.00056052,331760.85599210,1785745688922.4087,1155,teach_record_20260803_162802_color.mp4
210,7.01006389,1785745689.03525615,331760.89005850,1785745688955.7676,1156,teach_record_20260803_162802_color.mp4
211,7.04412389,1785745689.06931615,331760.92341010,1785745688989.1265,1157,teach_record_20260803_162802_color.mp4
212,7.07599163,1785745689.10118389,331760.95524390,1785745689022.4851,1158,teach_record_20260803_162802_color.mp4
213,7.11062121,1785745689.13581347,331760.99017570,1785745689055.8423,1159,teach_record_20260803_162802_color.mp4
214,7.14331985,1785745689.16851211,331761.02294680,1785745689089.2009,1160,teach_record_20260803_162802_color.mp4
215,7.17634273,1785745689.20153499,331761.05702480,1785745689122.5596,1161,teach_record_20260803_162802_color.mp4
216,7.21073937,1785745689.23593163,331761.09028220,1785745689155.9182,1162,teach_record_20260803_162802_color.mp4
217,7.24337888,1785745689.26857114,331761.12286100,1785745689189.2769,1163,teach_record_20260803_162802_color.mp4
218,7.27596760,1785745689.30115986,331761.15546490,1785745689222.6355,1164,teach_record_20260803_162802_color.mp4
219,7.30965090,1785745689.33484316,331761.18906150,1785745689255.9941,1165,teach_record_20260803_162802_color.mp4
220,7.34313869,1785745689.36833096,331761.22267410,1785745689289.3528,1166,teach_record_20260803_162802_color.mp4
221,7.37703633,1785745689.40222859,331761.25627660,1785745689322.7114,1167,teach_record_20260803_162802_color.mp4
222,7.40858698,1785745689.43377924,331761.28887280,1785745689356.0701,1168,teach_record_20260803_162802_color.mp4
223,7.44433713,1785745689.46952939,331761.32404090,1785745689389.4287,1169,teach_record_20260803_162802_color.mp4
224,7.47745681,1785745689.50264907,331761.35682390,1785745689422.7874,1170,teach_record_20260803_162802_color.mp4
225,7.51162744,1785745689.53681970,331761.39093540,1785745689456.1460,1171,teach_record_20260803_162802_color.mp4
226,7.54321265,1785745689.56840491,331761.42263710,1785745689489.5046,1172,teach_record_20260803_162802_color.mp4
